Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played,won
Jrue Holiday,29,Guard,NOP,61.0,61,34.7,19.1,0.455,0.509,0.353,0.7090000000000001,1.3,3.5,4.8,6.7,1.6,0.8,3.0,2.4,2020,0
Richaun Holmes,26,Center,SAC,44.0,38,28.2,12.3,0.648,0.648,0.0,0.7879999999999999,2.9,5.3,8.1,1.0,0.9,1.3,1.2,3.8,2020,0
Al Horford,33,Center,PHI,67.0,61,30.2,11.9,0.45,0.516,0.35,0.763,1.5,5.3,6.8,4.0,0.8,0.9,1.2,2.1,2020,0
Danuel House Jr.,26,Forward,HOU,63.0,52,30.4,10.5,0.4270000000000001,0.5489999999999999,0.363,0.8109999999999999,0.9,3.3,4.2,1.3,1.1,0.5,0.9,2.1,2020,0
Kevin Huerter,21,Guard,ATL,56.0,48,31.4,12.2,0.413,0.453,0.38,0.828,0.6,3.4,4.1,3.8,0.9,0.5,1.6,2.5,2020,0
De'Andre Hunter,22,Forward,ATL,63.0,62,32.0,12.3,0.41,0.454,0.355,0.764,0.7,3.8,4.5,1.8,0.7,0.3,1.6,2.9,2020,0
Serge Ibaka,30,Center,TOR,55.0,27,27.0,15.4,0.512,0.5589999999999999,0.385,0.718,2.1,6.1,8.2,1.4,0.5,0.8,2.0,2.8,2020,0
Joe Ingles,32,Forward,UTA,72.0,45,29.7,9.8,0.445,0.525,0.399,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,2020,0
Brandon Ingram,22,Forward,NOP,62.0,62,33.9,23.8,0.463,0.501,0.391,0.851,0.8,5.3,6.1,4.2,1.0,0.6,3.0,2.9,2020,0
Jonathan Isaac,22,Forward,ORL,34.0,32,28.8,11.9,0.47,0.521,0.34,0.779,1.7,5.1,6.8,1.4,1.6,2.3,1.4,2.4,2020,0
Jaren Jackson Jr.,20,Center,MEM,57.0,57,28.5,17.4,0.469,0.54,0.394,0.747,1.0,3.6,4.6,1.4,0.7,1.6,1.7,4.1,2020,0
Reggie Jackson,29,Guard,TOT,31.0,16,24.0,11.9,0.411,0.425,0.393,0.833,0.5,2.4,3.0,4.1,0.4,0.2,1.6,1.9,2020,0
LeBron James,35,Guard,LAL,67.0,67,34.6,25.3,0.493,0.564,0.348,0.693,1.0,6.9,7.8,10.2,1.2,0.5,3.9,1.8,2020,1
Cameron Johnson,23,Forward,PHO,57.0,9,22.0,8.8,0.435,0.526,0.39,0.807,0.9,2.4,3.3,1.2,0.6,0.4,0.6,1.5,2020,0
James Johnson,32,Forward,TOT,32.0,1,19.3,8.4,0.479,0.565,0.363,0.6459999999999999,0.8,2.9,3.7,2.3,0.8,1.0,1.5,2.5,2020,0
Nikola Jokic,24,Center,DEN,73.0,73,32.0,19.9,0.528,0.594,0.314,0.8170000000000001,2.3,7.5,9.7,7.0,1.2,0.6,3.1,3.0,2020,0
Derrick Jones Jr.,22,Forward,MIA,59.0,16,23.3,8.5,0.527,0.677,0.28,0.772,1.1,2.8,3.9,1.1,1.0,0.6,0.5,2.2,2020,0
Frank Kaminsky,26,Center,PHO,39.0,13,19.9,9.7,0.45,0.53,0.331,0.6779999999999999,0.9,3.6,4.5,1.9,0.4,0.3,0.9,1.9,2020,0
Luke Kennard,23,Guard,DET,28.0,25,32.9,15.8,0.442,0.491,0.399,0.893,0.3,3.2,3.5,4.1,0.4,0.2,1.5,2.3,2020,0
Maxi Kleber,28,Forward,DAL,74.0,21,25.5,9.1,0.461,0.605,0.373,0.8490000000000001,1.5,3.7,5.2,1.2,0.3,1.1,0.8,2.4,2020,0
Furkan Korkmaz,22,Guard,PHI,72.0,12,21.7,9.8,0.43,0.478,0.402,0.755,0.3,2.1,2.3,1.1,0.6,0.2,0.8,1.4,2020,0
Kyle Kuzma,24,Forward,LAL,61.0,9,25.0,12.8,0.436,0.518,0.316,0.735,0.9,3.6,4.5,1.3,0.5,0.4,1.5,2.1,2020,0
Jeremy Lamb,27,Guard,IND,46.0,42,28.1,12.5,0.451,0.508,0.335,0.836,0.5,3.8,4.3,2.1,1.2,0.5,1.1,2.3,2020,0
Zach LaVine,24,Forward,CHI,60.0,60,34.8,25.5,0.45,0.4970000000000001,0.38,0.802,0.7,4.1,4.8,4.2,1.5,0.5,3.4,2.2,2020,0
Damion Lee,27,Guard,GSW,49.0,36,29.0,12.7,0.417,0.471,0.35600000000000004,0.873,0.7,4.2,4.9,2.7,1.0,0.1,1.4,2.4,2020,0
Kawhi Leonard,28,Forward,LAC,57.0,57,32.4,27.1,0.47,0.506,0.378,0.8859999999999999,0.9,6.1,7.1,4.9,1.8,0.6,2.6,2.0,2020,0
Caris LeVert,25,Guard,BRK,45.0,31,29.6,18.7,0.425,0.451,0.364,0.711,1.1,3.1,4.2,4.4,1.2,0.2,2.6,1.8,2020,0
Damian Lillard,29,Guard,POR,66.0,66,37.5,30.0,0.463,0.524,0.401,0.888,0.5,3.8,4.3,8.0,1.1,0.3,2.9,1.7,2020,0
Brook Lopez,31,Center,MIL,68.0,67,26.7,12.0,0.435,0.5489999999999999,0.314,0.836,0.9,3.7,4.6,1.5,0.7,2.4,1.0,2.4,2020,0
Kevin Love,31,Forward,CLE,56.0,56,31.8,17.6,0.45,0.537,0.374,0.8540000000000001,1.0,8.8,9.8,3.2,0.6,0.3,2.5,1.6,2020,0
Kyle Lowry,33,Guard,TOR,58.0,58,36.2,19.4,0.416,0.504,0.35200000000000004,0.857,0.6,4.5,5.0,7.5,1.4,0.4,3.1,3.3,2020,0
Lauri Markkanen,22,Forward,CHI,50.0,50,29.8,14.7,0.425,0.518,0.344,0.8240000000000001,1.2,5.1,6.3,1.5,0.8,0.5,1.6,1.9,2020,0
CJ McCollum,28,Guard,POR,70.0,70,36.5,22.2,0.451,0.494,0.379,0.757,0.7,3.6,4.2,4.4,0.8,0.6,1.8,2.6,2020,0
Doug McDermott,28,Forward,IND,69.0,0,19.9,10.3,0.488,0.5489999999999999,0.435,0.828,0.4,2.1,2.5,1.1,0.2,0.1,0.6,1.7,2020,0
Ben McLemore,26,Forward,HOU,71.0,23,22.8,10.1,0.444,0.6559999999999999,0.4,0.746,0.3,1.9,2.2,0.8,0.6,0.2,0.7,2.2,2020,0
Jordan McRae,28,Guard,TOT,37.0,4,21.2,11.5,0.407,0.433,0.35700000000000004,0.7609999999999999,0.5,2.9,3.4,2.5,0.6,0.4,1.2,2.0,2020,0
Khris Middleton,28,Forward,MIL,62.0,59,29.9,20.9,0.4970000000000001,0.546,0.415,0.916,0.7,5.5,6.2,4.3,0.9,0.1,2.2,2.3,2020,0
Patty Mills,31,Guard,SAS,66.0,1,22.5,11.6,0.431,0.5329999999999999,0.382,0.866,0.3,1.3,1.6,1.8,0.8,0.1,0.8,1.6,2020,0
Paul Millsap,34,Forward,DEN,51.0,48,24.3,11.6,0.482,0.5,0.435,0.816,1.9,3.8,5.7,1.6,0.9,0.6,1.4,2.9,2020,0
Shake Milton,23,Guard,PHI,40.0,24,20.1,9.4,0.484,0.535,0.43,0.785,0.4,1.8,2.2,2.6,0.5,0.2,1.2,2.3,2020,0
Donovan Mitchell,23,Guard,UTA,69.0,69,34.3,24.0,0.449,0.494,0.366,0.863,0.8,3.6,4.4,4.3,1.0,0.2,2.7,2.5,2020,0
Malik Monk,21,Guard,CHO,55.0,1,21.3,10.3,0.434,0.542,0.284,0.82,0.5,2.4,2.9,2.1,0.5,0.3,1.4,1.3,2020,0
Ja Morant,20,Guard,MEM,67.0,67,31.0,17.8,0.477,0.511,0.335,0.7759999999999999,0.8,3.1,3.9,7.3,0.9,0.3,3.3,1.6,2020,0
Marcus Morris,30,Forward,TOT,62.0,62,31.2,16.7,0.438,0.461,0.408,0.823,1.0,4.1,5.0,1.4,0.8,0.5,1.6,2.9,2020,0
Markieff Morris,30,Forward,TOT,58.0,17,20.5,9.7,0.443,0.5,0.386,0.7759999999999999,0.7,3.1,3.8,1.3,0.5,0.3,1.3,2.3,2020,0
Monte Morris,24,Guard,DEN,73.0,12,22.4,9.0,0.459,0.495,0.378,0.843,0.3,1.5,1.9,3.5,0.8,0.2,0.7,1.0,2020,0
Dejounte Murray,23,Guard,SAS,66.0,58,25.6,10.9,0.462,0.481,0.369,0.7979999999999999,1.0,4.8,5.8,4.1,1.7,0.3,1.9,2.2,2020,0
Jamal Murray,22,Guard,DEN,59.0,59,32.3,18.5,0.456,0.519,0.34600000000000003,0.8809999999999999,0.8,3.2,4.0,4.8,1.1,0.3,2.2,1.7,2020,0
Svi Mykhailiuk,22,Forward,DET,56.0,27,22.6,9.0,0.41,0.425,0.404,0.8140000000000001,0.3,1.6,1.9,1.9,0.7,0.1,1.1,1.6,2020,0
Larry Nance Jr.,27,Forward,CLE,56.0,10,26.3,10.1,0.531,0.636,0.35200000000000004,0.6759999999999999,1.9,5.4,7.3,2.2,1.0,0.4,1.1,1.6,2020,0
Shabazz Napier,28,Guard,TOT,56.0,32,24.0,10.3,0.412,0.519,0.317,0.8240000000000001,0.5,2.4,2.8,4.7,1.2,0.2,2.3,1.8,2020,0
Kendrick Nunn,24,Guard,MIA,67.0,67,29.3,15.3,0.439,0.505,0.35,0.85,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,2020,0
Josh Okogie,21,Guard,MIN,62.0,28,25.0,8.6,0.4270000000000001,0.529,0.266,0.7959999999999999,1.4,2.9,4.3,1.6,1.1,0.4,1.4,2.2,2020,0
Cedi Osman,24,Forward,CLE,65.0,65,29.4,11.0,0.4370000000000001,0.4970000000000001,0.383,0.67,0.6,3.0,3.6,2.4,0.8,0.2,1.4,2.5,2020,0
Kelly Oubre Jr.,24,Forward,PHO,56.0,55,34.5,18.7,0.452,0.511,0.35200000000000004,0.78,1.2,5.3,6.4,1.5,1.3,0.7,1.5,3.4,2020,0
Jabari Parker,24,Forward,TOT,38.0,23,24.1,14.0,0.51,0.603,0.269,0.753,1.6,4.0,5.6,1.8,1.2,0.4,1.7,2.6,2020,0
Eric Paschall,23,Forward,GSW,60.0,26,27.6,14.0,0.4970000000000001,0.55,0.287,0.774,1.4,3.2,4.6,2.1,0.5,0.2,1.6,2.1,2020,0
Chris Paul,34,Guard,OKC,70.0,70,31.5,17.6,0.489,0.5539999999999999,0.365,0.907,0.4,4.6,5.0,6.7,1.6,0.2,2.3,2.3,2020,0
Elfrid Payton,25,Guard,NYK,45.0,36,27.7,10.0,0.439,0.482,0.203,0.57,1.2,3.6,4.7,7.2,1.6,0.4,2.1,2.0,2020,0
Jordan Poole,20,Guard,GSW,57.0,14,22.4,8.8,0.333,0.392,0.279,0.7979999999999999,0.2,1.9,2.1,2.4,0.6,0.2,1.3,1.6,2020,0
Kevin Porter Jr.,19,Forward,CLE,50.0,3,23.2,10.0,0.442,0.506,0.335,0.723,0.4,2.8,3.2,2.2,0.9,0.3,1.9,2.7,2020,0
Michael Porter Jr.,21,Forward,DEN,55.0,8,16.4,9.3,0.509,0.564,0.422,0.833,1.2,3.5,4.7,0.8,0.5,0.5,0.9,1.8,2020,0
Bobby Portis,24,Forward,NYK,66.0,5,21.1,10.1,0.45,0.493,0.358,0.763,1.2,3.9,5.1,1.5,0.5,0.3,1.1,1.7,2020,0
Kristaps Porziņģis,24,Center,DAL,57.0,57,31.8,20.4,0.4270000000000001,0.484,0.35200000000000004,0.799,1.8,7.7,9.5,1.8,0.7,2.0,1.6,3.2,2020,0
Dwight Powell,28,Center,DAL,40.0,37,26.5,9.4,0.638,0.716,0.256,0.667,1.9,3.8,5.7,1.5,0.9,0.6,0.9,2.6,2020,0
Norman Powell,26,Guard,TOR,52.0,26,28.4,16.0,0.495,0.575,0.399,0.843,0.5,3.2,3.7,1.8,1.2,0.4,1.5,2.1,2020,0
Taurean Prince,25,Forward,BRK,64.0,61,29.0,12.1,0.376,0.429,0.339,0.7979999999999999,0.8,5.2,6.0,1.8,0.9,0.4,2.0,2.5,2020,0
Julius Randle,25,Forward,NYK,64.0,64,32.5,19.5,0.46,0.515,0.277,0.733,2.4,7.4,9.7,3.1,0.8,0.3,3.0,2.8,2020,0
Cam Reddish,20,Forward,ATL,58.0,34,26.7,10.5,0.384,0.428,0.332,0.802,0.6,3.1,3.7,1.5,1.1,0.5,1.7,2.3,2020,0
J.J. Redick,35,Guard,NOP,60.0,36,26.4,15.3,0.453,0.453,0.453,0.892,0.2,2.4,2.5,2.0,0.3,0.2,1.3,1.6,2020,0
Naz Reid,20,Center,MIN,30.0,11,16.5,9.0,0.412,0.466,0.33,0.698,1.1,3.0,4.1,1.2,0.6,0.7,0.7,2.8,2020,0
Josh Richardson,26,Guard,PHI,55.0,53,30.8,13.7,0.43,0.486,0.341,0.809,0.7,2.4,3.2,2.9,0.9,0.7,1.9,2.5,2020,0
Austin Rivers,27,Guard,HOU,68.0,4,23.4,8.8,0.421,0.498,0.35600000000000004,0.703,0.4,2.2,2.6,1.7,0.7,0.1,0.7,1.9,2020,0
Duncan Robinson,25,Guard,MIA,73.0,68,29.7,13.5,0.47,0.654,0.446,0.931,0.1,3.0,3.2,1.4,0.5,0.3,1.0,2.6,2020,0
Glenn Robinson III,26,Forward,TOT,62.0,52,28.8,11.7,0.486,0.534,0.391,0.86,1.3,3.0,4.4,1.5,0.9,0.3,0.9,1.6,2020,0
Mitchell Robinson,21,Center,NYK,61.0,7,23.1,9.7,0.742,0.742,0.0,0.568,3.0,4.0,7.0,0.6,0.9,2.0,0.6,3.2,2020,0
Derrick Rose,31,Guard,DET,50.0,15,26.0,18.1,0.49,0.535,0.306,0.871,0.5,1.9,2.4,5.6,0.8,0.3,2.5,1.0,2020,0
Terrence Ross,28,Guard,ORL,69.0,0,27.4,14.7,0.403,0.48,0.35100000000000003,0.853,0.2,3.0,3.2,1.2,1.1,0.3,1.0,1.6,2020,0
Terry Rozier,25,Guard,CHO,63.0,63,34.3,18.0,0.423,0.436,0.407,0.8740000000000001,0.8,3.6,4.4,4.1,1.0,0.2,2.2,2.0,2020,0
Ricky Rubio,29,Guard,PHO,65.0,65,31.0,13.0,0.415,0.439,0.361,0.863,0.7,4.0,4.7,8.8,1.4,0.2,2.7,2.6,2020,0
D'Angelo Russell,23,Guard,TOT,45.0,45,32.3,23.1,0.426,0.487,0.3670000000000001,0.809,0.4,3.6,3.9,6.3,1.1,0.3,3.3,1.9,2020,0
Domantas Sabonis,23,Forward,IND,62.0,62,34.8,18.5,0.54,0.565,0.254,0.723,3.0,9.4,12.4,5.0,0.8,0.5,2.7,3.1,2020,0
Dario Šaric,25,Forward,PHO,66.0,51,24.7,10.7,0.476,0.568,0.35700000000000004,0.8440000000000001,1.5,4.6,6.2,1.9,0.6,0.2,1.3,2.4,2020,0
Tomáš Satoranský,28,Guard,CHI,65.0,64,28.9,9.9,0.43,0.491,0.322,0.8759999999999999,1.2,2.7,3.9,5.4,1.2,0.1,2.0,2.1,2020,0
Dennis Schröder,26,Guard,OKC,65.0,2,30.8,18.9,0.469,0.513,0.385,0.8390000000000001,0.3,3.3,3.6,4.0,0.7,0.2,2.6,2.2,2020,0
Collin Sexton,21,Guard,CLE,65.0,65,33.0,20.8,0.472,0.501,0.38,0.846,0.9,2.2,3.1,3.0,1.0,0.1,2.4,2.2,2020,0
Landry Shamet,22,Guard,LAC,53.0,30,27.4,9.3,0.404,0.495,0.375,0.855,0.1,1.8,1.9,1.9,0.4,0.2,0.8,2.7,2020,0
Pascal Siakam,25,Forward,TOR,60.0,60,35.2,22.9,0.453,0.499,0.359,0.792,1.1,6.3,7.3,3.5,1.0,0.9,2.5,2.8,2020,0
Ben Simmons,23,Guard,PHI,57.0,57,35.4,16.4,0.58,0.583,0.28600000000000003,0.621,2.0,5.8,7.8,8.0,2.1,0.6,3.5,3.3,2020,0
Marcus Smart,25,Guard,BOS,60.0,40,32.0,12.9,0.375,0.415,0.34700000000000003,0.836,0.7,3.1,3.8,4.9,1.7,0.5,1.7,2.7,2020,0
Ish Smith,31,Guard,WAS,68.0,23,26.3,10.9,0.447,0.473,0.3670000000000001,0.721,0.4,2.8,3.2,4.9,0.9,0.4,1.4,1.6,2020,0
Jayson Tatum,21,Forward,BOS,66.0,66,34.3,23.4,0.45,0.48,0.403,0.812,1.0,6.0,7.0,3.0,1.4,0.9,2.3,2.1,2020,0
Jeff Teague,31,Guard,TOT,59.0,17,24.8,10.9,0.436,0.457,0.368,0.873,0.5,1.9,2.4,5.2,0.7,0.3,2.0,1.8,2020,0
Garrett Temple,33,Guard,BRK,62.0,35,27.9,10.3,0.378,0.473,0.329,0.805,0.5,3.0,3.5,2.5,0.8,0.5,1.0,1.7,2020,0
Daniel Theis,27,Center,BOS,65.0,64,24.1,9.2,0.5660000000000001,0.633,0.333,0.763,2.2,4.4,6.6,1.7,0.6,1.3,0.8,3.4,2020,0
Isaiah Thomas,30,Guard,WAS,40.0,37,23.1,12.2,0.408,0.405,0.413,0.816,0.3,1.4,1.7,3.7,0.3,0.2,1.9,1.9,2020,0
Tristan Thompson,28,Forward,CLE,57.0,51,30.2,12.0,0.512,0.518,0.391,0.615,4.0,6.2,10.1,2.1,0.6,0.9,1.8,2.2,2020,0
Karl-Anthony Towns,24,Center,MIN,35.0,35,33.9,26.5,0.508,0.586,0.412,0.7959999999999999,2.7,8.1,10.8,4.4,0.9,1.2,3.1,3.3,2020,0
Gary Trent Jr.,21,Forward,POR,61.0,8,21.8,8.9,0.444,0.486,0.418,0.8220000000000001,0.4,1.2,1.6,1.0,0.8,0.3,0.3,1.5,2020,0
Myles Turner,23,Center,IND,62.0,62,29.5,12.1,0.457,0.54,0.344,0.7509999999999999,1.4,5.2,6.6,1.2,0.7,2.1,1.4,2.7,2020,0
Jonas Valanciūnas,27,Center,MEM,70.0,70,26.4,14.9,0.585,0.617,0.35200000000000004,0.74,3.0,8.2,11.3,1.9,0.4,1.1,1.8,2.6,2020,0
Fred VanVleet,25,Guard,TOR,54.0,54,35.7,17.6,0.413,0.434,0.39,0.848,0.3,3.4,3.8,6.6,1.9,0.3,2.2,2.4,2020,0
Nikola Vucevic,29,Center,ORL,62.0,62,32.2,19.6,0.477,0.531,0.339,0.784,2.3,8.6,10.9,3.6,0.9,0.8,1.4,2.2,2020,0
Moritz Wagner,22,Center,WAS,45.0,5,18.6,8.7,0.545,0.645,0.313,0.821,1.2,3.6,4.9,1.2,0.6,0.4,1.5,3.4,2020,0
Kemba Walker,29,Guard,BOS,56.0,56,31.1,20.4,0.425,0.476,0.381,0.8640000000000001,0.6,3.2,3.9,4.8,0.9,0.5,2.1,1.6,2020,0
T.J. Warren,26,Forward,IND,67.0,67,32.9,19.8,0.536,0.575,0.403,0.8190000000000001,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,2020,0
P.J. Washington,21,Forward,CHO,58.0,57,30.3,12.2,0.455,0.507,0.374,0.647,1.0,4.4,5.4,2.1,0.9,0.8,1.6,2.7,2020,0
Russell Westbrook,31,Guard,HOU,57.0,57,35.9,27.2,0.472,0.514,0.258,0.763,1.8,6.2,7.9,7.0,1.6,0.4,4.5,3.5,2020,0
Coby White,19,Guard,CHI,65.0,1,25.8,13.2,0.394,0.43,0.354,0.7909999999999999,0.4,3.1,3.5,2.7,0.8,0.1,1.7,1.8,2020,0
Derrick White,25,Guard,SAS,68.0,20,24.7,11.3,0.458,0.518,0.366,0.853,0.5,2.8,3.3,3.5,0.6,0.9,1.3,2.2,2020,0
Hassan Whiteside,30,Center,POR,67.0,61,30.0,15.5,0.621,0.622,0.5710000000000001,0.6859999999999999,3.9,9.7,13.5,1.2,0.4,2.9,1.8,2.9,2020,0
Andrew Wiggins,24,Forward,TOT,54.0,54,34.4,21.8,0.447,0.506,0.332,0.7090000000000001,1.2,3.9,5.1,3.7,0.8,1.0,2.4,2.4,2020,0
Lou Williams,33,Guard,LAC,65.0,8,28.7,18.2,0.418,0.451,0.35200000000000004,0.861,0.5,2.6,3.1,5.6,0.7,0.2,2.8,1.2,2020,0
Christian Wood,24,Forward,DET,62.0,12,21.4,13.1,0.5670000000000001,0.636,0.386,0.7440000000000001,1.7,4.6,6.3,1.0,0.5,0.9,1.4,1.6,2020,0
Thaddeus Young,31,Forward,CHI,64.0,16,24.9,10.3,0.448,0.501,0.35600000000000004,0.583,1.5,3.5,4.9,1.8,1.4,0.4,1.6,2.1,2020,0
Trae Young,21,Guard,ATL,60.0,60,35.3,29.6,0.4370000000000001,0.501,0.361,0.86,0.5,3.7,4.3,9.3,1.1,0.1,4.8,1.7,2020,0
Cody Zeller,27,Center,CHO,58.0,39,23.1,11.1,0.524,0.5770000000000001,0.24,0.682,2.8,4.3,7.1,1.5,0.7,0.4,1.3,2.4,2020,0
Bam Adebayo,23,Center,MIA,64.0,64,33.5,18.7,0.57,0.573,0.25,0.799,2.2,6.7,9.0,5.4,1.2,1.0,2.6,2.3,2021,0
Nickeil Alexander-Walker,22,Guard,NOP,46.0,13,21.9,11.0,0.419,0.485,0.34700000000000003,0.727,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,2021,0
Grayson Allen,25,Guard,MEM,50.0,38,25.2,10.6,0.418,0.471,0.391,0.868,0.4,2.8,3.2,2.2,0.9,0.2,1.0,1.4,2021,0
Jarrett Allen,22,Center,TOT,63.0,45,29.6,12.8,0.618,0.631,0.316,0.703,3.1,6.9,10.0,1.7,0.5,1.4,1.6,1.5,2021,0
Kyle Anderson,27,Forward,MEM,69.0,69,27.3,12.4,0.468,0.539,0.36,0.7829999999999999,0.8,5.0,5.7,3.6,1.2,0.8,1.2,1.7,2021,0
Giannis Antetokounmpo,26,Forward,MIL,61.0,61,33.0,28.1,0.569,0.636,0.303,0.685,1.6,9.4,11.0,5.9,1.2,1.2,3.4,2.8,2021,1
Carmelo Anthony,36,Forward,POR,69.0,3,24.5,13.4,0.421,0.429,0.409,0.89,0.5,2.6,3.1,1.5,0.7,0.6,0.9,2.1,2021,0
Cole Anthony,20,Guard,ORL,47.0,34,27.1,12.9,0.397,0.424,0.337,0.8320000000000001,0.8,3.9,4.7,4.1,0.6,0.4,2.3,2.1,2021,0
OG Anunoby,23,Forward,TOR,43.0,43,33.3,15.9,0.48,0.562,0.398,0.784,1.3,4.3,5.5,2.2,1.5,0.7,1.7,2.7,2021,0
Trevor Ariza,35,Forward,MIA,30.0,27,28.0,9.4,0.411,0.5,0.35,0.773,0.9,3.9,4.8,1.8,1.0,0.6,0.7,1.8,2021,0
Deandre Ayton,22,Center,PHO,69.0,69,30.7,14.4,0.626,0.639,0.2,0.769,3.3,7.2,10.5,1.4,0.6,1.2,1.5,2.8,2021,0
Dwayne Bacon,25,Guard,ORL,72.0,50,25.7,10.9,0.402,0.449,0.285,0.8240000000000001,0.4,2.7,3.1,1.3,0.6,0.1,0.6,1.4,2021,0
Marvin Bagley III,21,Forward,SAC,43.0,42,25.9,14.1,0.504,0.55,0.343,0.575,2.5,4.9,7.4,1.0,0.5,0.5,1.4,2.3,2021,0
LaMelo Ball,19,Guard,CHO,51.0,31,28.8,15.7,0.436,0.489,0.35200000000000004,0.758,1.2,4.7,5.9,6.1,1.6,0.4,2.8,2.7,2021,0
Lonzo Ball,23,Guard,NOP,55.0,55,31.8,14.6,0.414,0.482,0.378,0.7809999999999999,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,2021,0
Desmond Bane,22,Guard,MEM,68.0,17,22.3,9.2,0.469,0.513,0.4320000000000001,0.816,0.5,2.6,3.1,1.7,0.6,0.2,0.9,1.8,2021,0
Harrison Barnes,28,Forward,SAC,58.0,58,36.2,16.1,0.4970000000000001,0.5670000000000001,0.391,0.83,1.1,5.5,6.6,3.5,0.7,0.2,1.6,1.3,2021,0
RJ Barrett,20,Guard,NYK,72.0,72,34.9,17.6,0.441,0.457,0.401,0.746,0.9,4.8,5.8,3.0,0.7,0.3,1.9,2.6,2021,0
Will Barton,30,Forward,DEN,56.0,52,31.0,12.7,0.426,0.459,0.381,0.785,0.7,3.3,4.0,3.2,0.9,0.4,1.7,1.7,2021,0
Darius Bazley,20,Forward,OKC,55.0,55,31.2,13.7,0.396,0.47,0.29,0.7020000000000001,0.9,6.3,7.2,1.8,0.5,0.5,2.2,1.1,2021,0
Bradley Beal,27,Guard,WAS,60.0,60,35.8,31.3,0.485,0.535,0.349,0.889,1.2,3.5,4.7,4.4,1.2,0.4,3.1,2.3,2021,0
Malik Beasley,24,Guard,MIN,37.0,36,32.8,19.6,0.44,0.487,0.399,0.85,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,2021,0
Dāvis Bertāns,28,Forward,WAS,57.0,7,25.7,11.5,0.404,0.48,0.395,0.87,0.3,2.6,2.9,0.9,0.6,0.2,0.6,2.4,2021,0
Saddiq Bey,21,Forward,DET,70.0,53,27.3,12.2,0.404,0.45,0.38,0.8440000000000001,0.6,3.9,4.5,1.4,0.7,0.2,0.9,1.6,2021,0
Eric Bledsoe,31,Guard,NOP,71.0,70,29.7,12.2,0.421,0.496,0.341,0.687,0.4,3.0,3.4,3.8,0.8,0.3,1.6,1.6,2021,0
Bogdan Bogdanovic,28,Guard,ATL,44.0,27,29.7,16.4,0.473,0.522,0.438,0.909,0.5,3.2,3.6,3.3,1.1,0.3,1.2,2.3,2021,0
Bojan Bogdanovic,31,Forward,UTA,72.0,72,30.8,17.0,0.439,0.487,0.39,0.879,0.6,3.3,3.9,1.9,0.6,0.1,1.8,1.6,2021,0
Devin Booker,24,Guard,PHO,67.0,67,33.9,25.6,0.484,0.5429999999999999,0.34,0.867,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,2021,0
Chris Boucher,28,Center,TOR,60.0,14,24.2,13.6,0.514,0.609,0.383,0.7879999999999999,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,2021,0
Mikal Bridges,24,Forward,PHO,72.0,72,32.6,13.5,0.5429999999999999,0.647,0.425,0.84,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,2021,0
Miles Bridges,22,Forward,CHO,66.0,19,29.3,12.7,0.503,0.593,0.4,0.867,1.2,4.8,6.0,2.2,0.7,0.8,1.6,2.2,2021,0
Malcolm Brogdon,28,Guard,IND,56.0,56,34.5,21.2,0.453,0.493,0.388,0.8640000000000001,1.0,4.2,5.3,5.9,0.9,0.3,2.1,2.0,2021,0
Dillon Brooks,25,Forward,MEM,67.0,67,29.8,17.2,0.419,0.461,0.344,0.815,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,2021,0
Bruce Brown,24,Guard,BRK,65.0,37,22.3,8.8,0.556,0.599,0.28800000000000003,0.735,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,2021,0
Jaylen Brown,24,Guard,BOS,58.0,58,34.5,24.7,0.484,0.536,0.397,0.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,2021,0
Moses Brown,21,Center,OKC,43.0,32,21.4,8.6,0.545,0.545,0.0,0.619,3.6,5.3,8.9,0.2,0.7,1.1,1.0,2.2,2021,0
Jalen Brunson,24,Guard,DAL,68.0,12,25.0,12.6,0.523,0.578,0.405,0.795,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,2021,0
Reggie Bullock,29,Forward,NYK,65.0,64,30.0,10.9,0.442,0.521,0.41,0.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,2021,0
Alec Burks,29,Guard,NYK,49.0,5,25.6,12.7,0.42,0.425,0.415,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,2021,0
Jimmy Butler,31,Forward,MIA,52.0,52,33.6,21.5,0.4970000000000001,0.5379999999999999,0.245,0.863,1.8,5.1,6.9,7.1,2.1,0.3,2.1,1.4,2021,0
